Filename,Party,Speech
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Ja dat heb ik scherp. Ik zal het meenemen.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dan ga ik naar de beantwoording van de vraag van het lid Kathmann. Zij vroeg hoe groot het takenpakket van de ACM en de AP is naar aanleiding van deze wet. Het is een fors takenpakket. Dat mag duidelijk zijn. De ACM heeft eenstructureel budget van 65 miljoen gekregen. Daarmee kan ze ongeveer 49 fte bekostigen. Bij de AP is er reeds €517.000 structureel beschikbaar gesteld voor de financiering van ongeveer 32 fte. Dat is aanzienlijk meer dan in veel andere lidstaten. We willen dit namelijk echt serieus optuigen. Het is niet veel minder dan bijvoorbeeld Duitsland beschikbaar heeft gesteld. Dan ga ik naar de beantwoording van de vraag van het lid Krul. Hij noemde Brazilië en dat X daar op zwart ging. Hij vroeg of Nederland dat ook zou moeten willen. Een blokkade op X op grond van de DSA kan alleen in uitzonderlijke gevallen. Het moet dan gaan om aanhoudende overtredingen van de DSA die ernstige schade veroorzaken en het moet te maken hebben met ernstige strafbare feiten. Een mogelijke blokkade is ook nog eens tijdelijk. Bij een blokkade zijn verschillende grondrechten in het geding zoals vrijheid en pluriformiteit van media en de vrijheid van meningsuiting. Daar moet dus uiteraard heel zorgvuldig mee omgegaan worden. Daarnaast gaan in het geval van X de Europese Commissie en de Ierse toezichthouder over de handhaving. Het lid Kathmann vroeg ik of van plan ben om eindgebruikers actief op de hoogte te stellen van welke aanbevelingsalgoritmen er aan staan. Het is primair aan het platform zelf om gebruikers actief te informeren over welke aanbevelingssystemen er zijn. Het is aan de toezichthouder om te handhaven. Voor de zeer grote platforms is dat de Europese Commissie zelf. De toezichthouders wijzen gebruikers op hun rechten en op de verplichtingen die tussenhandeldiensten hebben. De ACM doet dit bijvoorbeeld in de leidraad die ze heeft opgesteld. Die staat op een speciale pagina op haar website.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Welke verdiepende vraag zou u toegelicht willen hebben?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Die twee zie ik echt los van elkaar. Het inmengen in wat de ACM zou moeten doen is wat anders dan het nakomen van bestaande regelgeving. Maar als u het prettig vindt dan kan ik daar inderdaad in de tweede termijn wat uitgebreider op terugkomen. Het lid Ceder vroeg of ik de ACM kan vragen waar zij prioriteit aan gaat geven. Het is altijd mogelijk om te vragen waar de ACM prioriteit aan gaat geven. Ze gaat daar zelf over. Op grond van de DSA moet ze ook volledig onafhankelijk handelen en mag ze geen instructies ontvangen van overheidsinstanties waar we het net ook over gehad hebben. Het lid Six Dijkstra vroeg of de ACM in staat is tot het veranderen van handelingsperspectief om zodoende niet langer de consumenten altijd voorop te stellen maar het maatschappelijk belang op de eerste plek te zetten. De inzet van de ACM is om maximale impact te hebben met de middelen die tot haar beschikking staan. Daarom kiest de ACM welke problemen prioriteit verdienen. Daarbij kijkt de ACM naar de economische schade het maatschappelijk belang en hoe problemen het beste kunnen worden opgelost. De ACM werkt probleemoplossend waarbij het opsporen voorkomen en oplossen van de belangrijkste consumenten- en marktproblemen centraal staan. In het kader van de DSA kijkt de ACM naar de afnemer van de diensten wat breder is dan alleen de consument. Ik blijf bij het lid Six Dijkstra. Hij vroeg of het jaarverslag van de ACM uitgebreider kan worden zodat de Kamer beter kan controleren hoe er invulling aan wordt gegeven. De ACM is samen met de Europese Commissie en de andere DSC's bezig om een format te ontwikkelen voor de rapportageverplichtingen die uit de DSA volgen waaronder het rapporteren over meldingen en additionele informatie die inzicht geven in het handelen van de DSC's. De ACM kan hierover rapporteren in haar jaarverslag. Idealiter wijkt de ACM niet af van de andere DSC's om consistentie te waarborgen. Daarom wil ik de manier waarop de ACM verantwoording aflegt ook bij de ACM laten. Maar ze kunnen erover rapporteren. Het lid Krul heeft een vraag gesteld over het Rathenau Instituut dat erop wijst dat het belangrijk is dat burgers laagdrempelig signalen kunnen melden. Ik lanceerde de Productenmeldwijzer om het makkelijker te maken voor consumenten en ondernemers om onveilige producten te melden bij de juiste toezichthouder. Deze meldwijzer verwijst naar de Rijksinspectie Digitale Infrastructuur als een product een digitale component heeft die niet conform de regels is bijvoorbeeld een wifirouter die voor storingen zorgt. Maar de meldwijzer is er alleen voor producten. Voor meldingen over onlineplatforms kunnen consumenten direct terecht bij de ConsuWijzer van de ACM. Het lid Buijsse heeft gevraagd of ik ervoor kan zorgen dat er een laagdrempelig meldpunt komt. Dat is een goeie vraag. Consumenten kunnen ten eerste bij aanbieders zelf een melding maken. De aanbieders zijn ook verplicht omdie service aan te bieden. Ze dienen in hun reactie op de melding ook altijd de verhaalmogelijkheden aan te geven voor het geval de consument het niet eens is met het besluit. Ook moeten consumenten op grond van de DSA gebruik kunnen maken van een geschillenbeslechting. Met andere woorden: ze moeten een klacht kunnen indienen bij de aanbieder. Daarnaast kunnen consumenten ook altijd nog naar de rechter stappen én een klacht indienen bij de ACM. Indien een andere digitale dienstencoördinator bevoegd is zendt de ACM de klacht door eventueel met een advies. In de leidraad en op de website van de ACM wordt informatie over de DSA en de rechten van de gebruikers verstrekt. De ACM is ook van plan om in 2025 een grote publiekscampagne te houden zodra ze eenmaal bevoegd is gemaakt voor de uitvoeringswet. Dan de vraag van het lid Ceder of er gewerkt wordt aan toegankelijkheid en bekendheid van het meldingsloket. In de voorlichting over de DSA via de websites van de ACM en in de publiekscampagne die wordt voorbereid waar ik net aan refereerde wordt er duidelijk gewezen op de mogelijkheid om te melden via de websites. Ook in andere communicatie-uitingen wordt gewezen op de mogelijkheid om te melden. Dat moet uiteraard zo laagdrempelig mogelijk. Dan de vraag van het lid Krul of ik toelichting kan geven op de 71 mogelijke overtredingen die de ACM de afgelopen jaren heeft ontvangen. De ontvangen meldingen gaan grotendeels over beperkingen bijvoorbeeld van de toegang tot het account of content de bereikbaarheid en de communicatie van tussenhandelsdiensten in het algemeen en de afhandeling van meldingen met illegale inhoud. Dan kom ik bij de vraag van de leden Ceder en Six Dijkstra waarop ik baseer dat er voldoende capaciteit is bij de toezichthouders. De middelen die beschikbaar zijn gesteld zijn beschikbaar gesteld op basis van kosteninschattingen die de ACM en de AP zelf hebben aangegeven. Van de ACM heb ik begrepen dat ze erkentelijk is voor de beschikbaar gestelde middelen. Ik heb sindsdien geen signalen ontvangen dat het onvoldoende zou zijn. De AP heeft aangegeven dat ze meer middelen nodig heeft dan beschikbaar zijn gesteld. Indien mogelijk en noodzakelijk kan bij Voorjaarsnota 2025 worden besloten om aan de AP aanvullende middelen te verstrekken vanaf 2025. Het lid Ceder vroeg waar burgers terechtkunnen als tussenhandeldiensten zich niet aan de verordening houden. Voor de meldingen over tussenhandeldiensten kunnen consumenten terecht bij de ConsuWijzer van de ACM. Ik blijf bij het lid Ceder. Hij vroeg ook wat ik vind van de jaarlijkse evaluatie van de samenwerking tussen ACM en AP. Het samenwerkingsprotocol zal voorzien in een periodieke evaluatie. Het zal aan de toezichthouders zelf zijn om te zien wat hierin werkbaar en nodig is. Voorzitter met uw welvinden ga ik door met de beantwoording van de vragen onder het kopje …
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dat is het op een na laatste blokje maar ik probeer de snelheid erin te houden.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dank u wel. Ik probeer het zo snel mogelijk te doen maar ik wil ook recht doen aan de vragen.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Uiteraard is het aan uw Kamer. Met het oog op de ingebrekestelling is er ons alles aan gelegen om het wel zo snel mogelijk af te ronden.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dank u wel voorzitter. Dan ga ik snel door naar de beantwoording van de vraag van het lid Kathmann welke ambitie ik heb om het internet beter te maken. Ik deel uw ambitie om het internet beter te maken. Er is nog te veel ellende op het internet; ik heb er geen ander woord voor. Helaas is die ellende soms ook wat mensen aantrekt. Ik ben daar binnen mijn verantwoordelijkheid mee bezig en ik werk daarin samen met de collega's de staatssecretaris van BZK en de minister van JenV. Het lid Krul vroeg of we ervoor moeten zorgen dat er ook echt voldoende stappen gezet worden in de samenleving om de democratie weerbaarder te maken. Ja dat moeten we altijd maar we moeten wel waakzaam blijven want technologie en kwaadwillenden zullen zich altijd blijven ontwikkelen. We kunnen dus niet op onze lauweren gaan rusten. Het antwoord op de vraag van het lid Kathmann over gameplatformen luidt: afhankelijk van de specifieke technische functionaliteiten kan een gameplatform onder de DSA vallen. Dan moeten ze bijvoorbeeld voldoen aan de verplichting om meldingen van gebruikers tijdig en zorgvuldig te verwerken. De gamingindustrie is echter groter dan alleende platforms waarop ze actief zijn. De DSA is daarom niet het geschikte instrument om de problemen aan te pakken die games kunnen veroorzaken. Maar het kabinet is daar wel mee bezig. Nederland heeft in het kader van de fitnesscheck van het consumentenrecht aan de Europese Commissie gevraagd om handelspraktijken in games kritisch te bezien. Specifiek heeft Nederland gevraagd om pay-towinmechanismen en het gebruik van in-appmunten strakker te reguleren. Ook heeft Nederland gevraagd om een Europees verbod op het gebruik van zogenaamde lootboxes. De fitnesscheck verwacht ik overigens deze week. Ik blijf bij het lid Kathmann. Die stelde de vraag of ik vind dat er aanvullende maatregelen nodig zijn voor de onlinegameplatforms. In de praktijk moet nog blijken in hoeverre de DSA afdoende is om de onlinegameplatforms te reguleren. Het is goed om de effectiviteit van de DSA op dit punt eerst te beoordelen voordat we aanvullende maatregelen gaan nemen. Uiteraard kan er ook kritisch gekeken worden naar de rol van de DSA bij die platforms. Dan ga ik door naar de beantwoording van de vraag van de heer Krul hoe ik aankijk tegen de nieuwe plannen van de Commissie voor de aanpak van desinformatie. Ik vind het goed dat de Europese Commissie aan het kijken is naar bijkomende initiatieven om desinformatie tegen te gaan. Het voorstel van een democracy shield wordt momenteel nog uitgewerkt door de Europese Commissie. De minister van BZK zal ook in gesprek blijven met de Europese Commissie en zal de Kamer informeren wanneer er meer informatie is. Ik vervolg met een antwoord op de vraag van de heer Krul of er toegezegd kan worden dat er een update gestuurd wordt aan de Kamer over de motie-Gündoğan. Deze motie ligt inderdaad bij het ministerie van Binnenlandse Zaken en Koninkrijksrelaties. Maar ik weet dat ze ermee bezig zijn. U mag dan ook binnenkort een update verwachten.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dat is de huidige status ja.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Laat ik blijven bij het feit waarvoor we vandaag hier zijn namelijk de DSA. Dat is duidelijk geen censuurwet. Het gaat dus om illegale content. Platforms zijn bevoegd om klachten te ontvangen en bij een escalatie van klachten op te treden. In de strafrechtelijke keten zijn consumenten bevoegd om naar het Openbaar Ministerie of de politie te gaan met een aangifte. Consumenten kunnen via de civielrechtelijke route hun gelijk halen. Ook kunnen ze meldingen doen bij de ACM en de Autoriteit Persoonsgegevens. Dat is wat voorligt. De DSA verandert daar niks aan.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Nee daar wil ik niet aan. Het is namelijk heel duidelijk dat de DSA geen censuurwet is. Hij biedt juist mogelijkheden onder andere aan consumenten om hun beklag kenbaar te maken via de methode die ik net heb genoemd en zo hun recht te halen. Het is niet aan overheden om die afwegingen te maken. De platforms hebben hun eigen gebruikersvoorwaarden. Die accepteert men als men bij wijze van spreken een profiel aanmaakt. Dat zijn de eerste dingen. Dat heeft niets met overheden te maken. Dat ga je als consument met het platform aan. Daar zit dus wel een groot verschil tussen.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Ik interpreteer dat zeker niet zo. Ik blijf aangeven: het is geen censuurwet. Er is hier niet iets opgetuigd om overheden rechtstreeks invloed te laten hebben over wat men wel of niet mag zeggen. Daar zou ik het graag bij willen laten.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Ik ga door naar de beantwoording van de vraag van het lid Krul bij zijn interruptie op het lid Six Dijkstra over een actieplan specifiek voor illegale content op Telegram. Problemen die Telegram veroorzaakt worden overal in Europa gevoeld. Dus ja het is net zo goed een Europees probleem. Het kabinet is er over het algemeen een voortrekker van om in Europa illegale content te bestrijden omdat we in Nederland vooroplopen in digitalisering. Daarom zien we de uitwassen ook als een van de eersten. Dan de vraag van het lid Six Dijkstra over de handelingen tegen Telegram en of die voldoende gaan zijn. De DSA voorziet in volledige harmonisatie. Over onderwerpen waar de DSA over gaat kunnen en mogen er dus geen aanvullende eisen in de nationale wetgeving gesteld worden. Het beleid van het kabinet is bovendien dat er geen nationale koppen op Europese regelgeving moeten zijn. De DSA is overigens van beperkte betekenis voor de bestrijding van de problemen die we bij Telegram zien. Dit omdat — het is net ook al aan bod gekomen — waarschijnlijk alleen de openbare groepen van Telegram onder de DSA vallen. Maar de DSA is niet het enige instrument. Momenteel doet het Openbaar Ministerie samen met de politie onderzoek naar de mate waarin Telegram-meewerkt aan verwijderverzoeken en verwijderbevelen op basis van rechterlijke machtigingen inclusief de bevelen op grond van artikel 125b Wetboek van Strafvordering. Het onderzoek beslaat een breed scala aan verdenkingen van strafbare feiten zoals de onlinehandelin drugs terreur en onlinemateriaal van seksueel kindermisbruik. De eerste bevindingen na de aanhouding van de Telegram-CEO Doerov en de aangekondigde beleidswijziging van het bedrijf wijzen er voorzichtig dat Telegram nu wél reageert op verwijderverzoeken. Openbare kanalen waarin strafbaar materiaal wordt gedeeld worden ook daadwerkelijk gesloten. Afhankelijk van de uitkomsten van het onderzoek kan het OM vervolgacties overwegen. Dan de vraag van het lid Krul; ik kom langzaam bij de laatste vragen. Klopt het dat besloten groepen zoals op Telegram niet onder de werking van de DSA vallen? Sommige dingen in de beantwoording overlappen elkaar. De DSA is inderdaad van beperkte betekenis voor de bestrijding van de problemen die we daar zien. De DSA is alleen van toepassing op onlineplatforms die informatie verspreiden onder het publiek met name omdat alleen de openbare groepen van Telegram daaronder vallen. Als het gaat om ernstige strafbare feiten zijn er in het kader van opsporing en vervolging mogelijkheden om wat aan besloten groepen te doen. Wanneer nader onderzoek plaatsvindt kan de politie via het Openbaar Ministerie al dan niet door middel van een internationaal rechtshulpverzoek vorderingen indienen bij socialemediaplatforms om de identiteit van de accounthouder te achterhalen op grond van de Wet bevoegdheden vorderen gegevens. Indien geen gehoor wordt gegeven aan verzoeken tot verwijdering van illegale onlinecontent kan de officier van justitie met een machtiging van de rechter-commissaris die enkel wordt afgegeven in geval van verdenking van een strafbaar feit zoals bedoeld in lid 67 eerste lid een platform bevelen om gegevens ontoegankelijk te maken als dit noodzakelijk is voor de beëindiging van een strafbaar feit.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,Dat is heel lastig want dan hebben we het over definities. Die definities hebben wij niet verzonnen. De DSA richt zich op de openbare dingen. Het is niet aan mij om een definitie anders te interpreteren zeker in het kader van datgene waarvoor we hier nu staan de DSA. Dat neemt niet weg dat ik u zorg wel begrijp en dat de vraag heel terecht is: is het bij 200.000 gebruikers gesloten of open? Als u mij vraagt hoe ik u daar iets meer comfort bij kan geven wil ik daar uiteraard op ingaan maar het is niet aan mij om de definitie anders te gaan interpreteren of om de DSA daar een andere draai aan te laten geven.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Beljaarts,De vraag is even hoe u het voor u ziet. Nogmaals het is niet aan mij om de definitie hier in dit debat anders te interpreteren. Als u aangeeft dat u dit als prioriteit meegeeft voor de evaluatie die in 2027 voorzien is doe ik dat uiteraard graag. Als u een schriftelijke toelichting wilt waarin ik u iets meer mee kan nemen in de definitie of het proces waarin we de evaluatie verder vorm kunnen geven wil ik dat uiteraard doen. Ik vervolg met mijn antwoord op de vraag van het lid Kathmann hoe ik uitvoering wil gaan geven aan de motieTimmermans/Ellian. De motie vraagt om een effectieve aanpak in Europees verband van haatzaaiende uitlatingen en haatmisdrijven en om de aanpak van polariserende algoritmes. Onder Frans voorzitterschap is in 2022 een voorstel ingediend om artikel 83 lid 1 van het Verdrag betreffende de werking van de Europese Unie uit te breiden met haatzaaiende uitlatingen en haatmisdrijven. Het is nodig om daar op EU-niveau iets aan te doen. Nederland heeft dat voorstel gesteund maar het heeft het toen niet gehaald. In het algemeen staat Nederland nog altijd heel positief tegenover Europese samenwerking om hatespeech en hatecrime tegen te gaan. Over het tweede deel van de motie over polariserende algoritmes zal het kabinet uw Kamer binnenkort per brief informeren. Dat zal voor het einde van het jaar zijn. Dan een reactie op de laatste vraag. Het lid Buijsse vroeg het volgende. De DSA is al in werking getreden; zijn we door de uitvoeringswet nu daadwerkelijk beter in staat om cybercriminelen die gebruik willen maken van deze platforms aan te pakken? Ja de DSA draagt bij aan het tegengaan van de cybercriminaliteit. Zo moeten aanbieders van hostingbedrijven meldingen van gebruikers over mogelijke illegale inhoud tijdig en zorgvuldig behandelen. Ook moeten zij strafbare feiten die het leven of de veiligheid van personen bedreigen melden bij de politie. Hierdoor zijn de aanbieders en de relevante autoriteiten eerder op de hoogte van illegale inhoud en kan sneller gehandeld worden om cybercriminaliteit aan te pakken. De DSA maakt het echter niet mogelijk om cybercriminelen zelf direct aan te pakken; dit gebeurt op grond van het strafrecht.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,NSC,Dank aan de minister voor de beantwoording. De heer Ceder en ik hebben in onze motie een voorzet gegeven van hoe wij denken dat het zowel privacyvriendelijk als veilig als non-discriminatoir kan plaatsvinden bijvoorbeeld via zero-knowledge proofs. Is de minister voornemens om specifiek dat pad te bewandelen als hij in Europa hierover gaat spreken?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,NSC,Dank aan de minister voor de beantwoording. Het is mij inderdaad bekend dat er een gelaagd systeem in zit. Maar in principe is de Europese Commissie toezichthouder op de VLOP's. Nationale toezichthouders kunnen zich daar ook tegenaan bemoeien door onderzoeken te starten of te assisteren bij onderzoeken. Maar het zelfstandig onderzoek dat toezichthouders doen is in principe wel gericht tegen nationale platforms die niet onder dat VLOP-systeem vallen. Mijn vraag aan de minister is als volgt. Gaat dat nou in de praktijk het effect hebben dat er ook meer gekeken zal worden naar de VLOP's en dat de nationale toezichthouders ook daar hun onderzoekscapaciteit in steken? Of lopen we toch het risico dat die uiteindelijk naar de Nederlandse platforms gaat omdat dat laaghangend fruit is?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,NSC,Dat begrijp ik maar mijn vraag is hoe wij als Kamer gevoel kunnen krijgen voor hoe de ACM haar capaciteit gaat verdelen. Welk gedeelte daarvan gaat naar onderzoek naar big tech en welk gedeelte gaat naar onderzoek naar platforms? Wat mij betreft zou het gros bij het eerste moeten zitten. Het tweede is ook belangrijk zeker als het gaat om illegalecontent maar misschien dat de grootste winst bij het eerste te behalen valt.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,NSC,Als de minister dat zou willen doen en aan de Kamer zou willen rapporteren over wat daaruit komt heel graag. Dank u wel.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,NSC,Sorry dat ik hier weer sta maar het raakt ook de vraag die ik gesteld heb. In principe zijn shadowbans illegaal wanneer de gebruiker er niet over geïnformeerd wordt. De technologie is dus niet alleen imperfect; het mag onder de DSA ook gewoon niet. Je moet geïnformeerd worden over het gegeven dat je account minder zichtbaar wordt anders is het platform in overtreding. Heeft de minister dat ook scherp? Kan hij dat ook meenemen in wat hij aan de ACM zal melden?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,NSC,Het is wel wetgeving. Ik hecht eraan dat ik gewoon de interrupties kan plegen die nodig zijn.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,NSC,Ik begrijp het voorzitter. Is het een idee om de tweede termijn om te zetten in een WGO dat we op een later moment kunnen houden? Want dat is misschien nodig om het goed te kunnen behandelen. Ik kijk ook even naar de rest.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,FVD,Voorzitter zeker ten aanzien van wetgeving mag snelheid het nooit winnen van zorgvuldigheid. De minister wijst erop dat er al een ingebrekestelling ligt van de Europese Commissie. Dat ligt niet aan de Kamer want het voorstel werd extreem laat ingediend. Ik vind dus ook niet dat de Kamer daar nu de dupe van mag worden. Ik stel voor om dit gewoon in alle zorgvuldigheid te bespreken ofwel vandaag ofwel later in een WGO.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,FVD,"Op de website van de rijksoverheid staat een prachtige tekst die ik zelf volledig kan beamen: ""De overheid mag zich in Nederland niet bemoeien met wat mensen zeggen of schrijven. Iedereen mag zeggen en schrijven wat hij wil in kranten en tijdschriften maar ook via radio televisie internet en sociale media. Voorwaarde is dat het niet in strijd is met de wet. Of het in strijd is met de wet beoordeelt de rechter achteraf."" Onderschrijft de minister deze tekst op de website van de regering?"
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,FVD,Dat is de huidige status in de woorden van de minister. We zijn nu wetgeving aan het voorbereiden die hieraan morrelt. Kan de minister garanderen dat dit ook het geval blijft? Want we zien nu toch in de praktijk dat de overheid zich wel degelijk bemoeit met informatie die niet in strijd is met de wet? Dat is toch het hele principe van het bestrijden van desinformatie? Dat wordt ook erkend in de memorie van toelichting bij dit voorstel namelijk dat de reikwijdte expliciet verder strekt dan illegale inhoud. Het gaat ook niet-illegale inhoud beïnvloeden.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,FVD,Nu wordt de Kamer verkeerd geïnformeerd en misleid. Laten we kijken naar pagina 17 van de memorie van toelichting. Daar staat expliciet dat ook niet-illegale informatie valt onder de reikwijdte van deze regels dat de Europese Commissie in het uiterste geval een crisis kan uitroepen dat de Europese Commissie dan kan gaan bepalen wat desinformatie is en wat waar en wat niet waar is en dat ze kan verplichten om die informatie te verwijderen. Dus ik stel de vraag nogmaals. Erkent deze minister — het is eigenlijk een vreemde vraag want het staat in zijn eigen toelichting — dat deze wetgeving er ook toe gaat leiden dat overheden zich gaan bemoeien met informatie die niet illegaal is dus met legale informatie?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,FVD,"Dat zijn de artikelen 34 en 35 inderdaad. In eerste instantie is het aan de platformen zelf. Nu blijkt wel dat de Europese Commissie al richtsnoeren aan het uitvaardigen is over de wijze waarop platformen daar invulling aan moeten geven. Platformen is er ook behoorlijk wat aan gelegen om daaraan gehoor te geven want ze worden bedreigd met miljardenboetes. Maar ik hoor de minister niet over artikel 36. Daar wil ik heel graag een reflectie op. Dat artikel betreft het crisisresponsmechanisme. Ook dat staat uitvoerig toegelicht nota bene in de toelichting bij dit wetsvoorstel op pagina 57. Daar staat: ""Vervolgens kunnen de platformen worden verplicht door de Europese Commissie om de nodige maatregelen te treffen om desinformatie te verwijderen of andere informatie prominenter in beeld te brengen."" Dan is er toch in de meest letterlijke zin van het woord sprake van een overheid die zich bemoeit met wat mensen zeggen of schrijven zonder dat dat in strijd is met de wet? Kan de minister gewoon eerlijk zijn ..."
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,FVD,... en zich niet in allerlei bochten wringen om de Kamer te misleiden?
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,FVD,Afrondend voorzitter.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,FVD,De minister interpreteert het wel zo in zijn eigen toelichting.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,PvdA,Voorzitter. Ik wil mijn motie op stuk nr. 86 aanhouden.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Rosenthal,Voorzitter. Ik ben het geheel eens met de inleidende opmerkingen van de heer Ten Broeke omtrent de situatie in Libië en de wijze waarop het land zich hoort te gedragen.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Rosenthal,Geen misverstand over de punten die door de heer Ten Broeke worden aangedragen; ik heb gereageerd op de concrete vraag omtrent het gerucht inzake mevrouw Taylor. Wat betreft de inspanningen van de Nederlandse regering wij hebben de Libische regering natuurlijk ook meteen verzocht om te zorgen voor onmiddellijke vrijlating van de vier. Dat hebben we gedaan via de Europese Unie. Daar speelt wel dat de laatste dagen enige behoedzaamheid is betracht door de Europese Unie als het gaat om verklaringen en wat dies meer zij. Voor het overige nog even in alle duidelijkheid; Libië is geen partij bij het Internationaal Strafhof het zij zo. Tegelijkertijd zien de resoluties 1970 en 1973 van de Veiligheidsraad op medewerking van Libië aan het Internationaal Strafhof. Dat betekent dat Libië de lijn van het ICC heeft te volgen dat medewerkers immuniteit hebben uit hoofde van de werkzaamheden die zij voor het Internatio-Rosenthal naal Strafhof verrichten. Daarover is wel discussie maar de Nederlandse regering is die mening zonder meer toegedaan.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Rosenthal,Ik kan alleen maar bevestigen wat de heer Ten Broeke nu in vragende vorm naar voren brengt. De Nederlandse regering is inderdaad die mening toegedaan en heeft deze ook uitgedragen in de richting van Brussel. Wij gaan ervan uit dat wij met zijn allen net als andere landen Australië en de Verenigde Staten eraan bijdragen dat die vier medewerkers van het ICC want daar gaat het nu om zo spoedig mogelijk vrijkomen of in elk geval uit handen van de militie in Zintan.
0016b926-2a8d-4bf1-bde3-c754311e117c.pdf.txt,Minister Rosenthal,De internationale gemeenschap ontplooit op dat punt voortdurend inspanningen. Er wordt ook heel stevig aan gewerkt bijvoorbeeld via de VN-missie nog altijd onder leiding van de heer Martin. Nederland steunt dat ook. Er zijn ook allerlei punten aan de orde met betrekking tot de komende verkiezingen. Die zijn nu weliswaar uitgesteld maar vooral de internationale gemeenschap heeft ervoor gezorgd dat de Libische autoriteiten van de instrumenten en van de expertise zijn voorzien om de registratie van kiesgerechtigden snel omhoog te duwen van in eerste instantie slechts ongeveer 10% naar ver boven de 50% zoals nu het geval is. Voor dat soort zaken zetten de internationale gemeenschap en in het bijzonder ook Nederland zich in.
